date;heure;GEN;A1;GON;RUR-SE;RUR_S;RN6;PA04C;BOB;AUT;VITRY;RUR_N;BP_EST;RAMBO
13/09/2012;4;2;15;n/d;n/d;n/d;7;6;3;10;4;n/d;n/d;n/d
13/09/2012;5;7;20;n/d;n/d;n/d;7;5;5;16;6;n/d;n/d;n/d
13/09/2012;6;7;23;n/d;n/d;n/d;3;5;7;24;8;n/d;n/d;n/d
13/09/2012;7;7;27;n/d;n/d;n/d;9;9;4;29;8;n/d;n/d;n/d
13/09/2012;8;8;23;n/d;n/d;n/d;10;8;2;25;10;n/d;n/d;n/d
13/09/2012;9;8;25;n/d;n/d;n/d;9;9;6;n/d;9;n/d;n/d;n/d
13/09/2012;10;6;20;n/d;n/d;n/d;9;11;8;n/d;9;n/d;n/d;n/d
13/09/2012;11;8;19;n/d;n/d;n/d;6;9;8;22;8;n/d;n/d;n/d
13/09/2012;12;5;19;n/d;n/d;n/d;3;9;6;19;8;n/d;n/d;n/d
13/09/2012;13;7;17;n/d;n/d;n/d;5;9;11;21;7;n/d;n/d;n/d
13/09/2012;14;6;18;n/d;n/d;n/d;12;8;7;23;6;n/d;n/d;n/d
13/09/2012;15;5;21;n/d;n/d;n/d;14;7;6;27;6;n/d;n/d;n/d
13/09/2012;16;7;22;n/d;n/d;n/d;13;7;6;26;7;n/d;n/d;n/d
13/09/2012;17;7;19;n/d;n/d;n/d;11;9;6;24;7;n/d;n/d;n/d
13/09/2012;18;6;17;n/d;n/d;n/d;11;9;7;27;5;n/d;n/d;n/d
13/09/2012;19;8;17;n/d;n/d;n/d;14;8;4;29;10;n/d;n/d;n/d
13/09/2012;20;8;16;n/d;n/d;n/d;16;10;10;29;6;n/d;n/d;n/d
13/09/2012;21;8;16;n/d;n/d;n/d;15;12;13;32;8;n/d;n/d;n/d
13/09/2012;22;5;16;n/d;n/d;n/d;13;9;16;32;10;n/d;n/d;n/d
13/09/2012;23;9;20;n/d;n/d;n/d;10;11;10;30;10;n/d;n/d;n/d
13/09/2012;24;10;20;n/d;n/d;n/d;12;9;9;24;10;n/d;n/d;n/d
14/09/2012;1;11;15;n/d;n/d;n/d;11;10;9;20;9;n/d;n/d;n/d
14/09/2012;2;9;14;n/d;n/d;n/d;9;7;9;18;9;n/d;n/d;n/d
14/09/2012;3;6;16;n/d;n/d;n/d;9;7;8;16;10;n/d;n/d;n/d
14/09/2012;4;7;19;n/d;n/d;n/d;9;5;6;18;9;n/d;n/d;n/d
14/09/2012;5;7;25;n/d;n/d;n/d;11;6;9;24;11;n/d;n/d;n/d
14/09/2012;6;9;38;n/d;n/d;n/d;14;9;14;36;13;n/d;n/d;n/d
14/09/2012;7;5;46;n/d;n/d;n/d;12;9;16;36;14;n/d;n/d;n/d
14/09/2012;8;8;42;n/d;n/d;n/d;16;9;12;23;13;n/d;n/d;n/d
14/09/2012;9;5;38;n/d;n/d;n/d;16;9;12;20;12;n/d;n/d;n/d
14/09/2012;10;9;29;n/d;n/d;n/d;14;11;9;18;8;n/d;n/d;n/d
14/09/2012;11;7;35;n/d;n/d;n/d;14;9;7;17;9;n/d;n/d;n/d
14/09/2012;12;4;36;n/d;n/d;n/d;13;12;8;16;9;n/d;n/d;n/d
14/09/2012;13;4;34;n/d;n/d;n/d;10;13;11;18;10;n/d;n/d;n/d
14/09/2012;14;7;32;n/d;n/d;n/d;12;11;5;16;8;n/d;n/d;n/d
14/09/2012;15;8;31;n/d;n/d;n/d;13;8;6;16;7;n/d;n/d;n/d
14/09/2012;16;6;27;n/d;n/d;n/d;13;11;7;18;8;n/d;n/d;n/d
14/09/2012;17;6;33;n/d;n/d;n/d;9;10;8;16;7;n/d;n/d;n/d
14/09/2012;18;3;28;n/d;n/d;n/d;17;10;5;16;7;n/d;n/d;n/d
14/09/2012;19;6;31;n/d;n/d;n/d;13;9;5;20;7;n/d;n/d;n/d
14/09/2012;20;6;33;n/d;n/d;n/d;9;10;6;21;5;n/d;n/d;n/d
14/09/2012;21;7;30;n/d;n/d;n/d;9;12;9;21;6;n/d;n/d;n/d
14/09/2012;22;6;22;n/d;n/d;n/d;7;10;8;24;7;n/d;n/d;n/d
14/09/2012;23;5;17;n/d;n/d;n/d;9;8;5;24;7;n/d;n/d;n/d
14/09/2012;24;6;20;n/d;n/d;n/d;10;8;6;25;7;n/d;n/d;n/d
15/09/2012;1;4;13;n/d;n/d;n/d;5;8;5;23;7;n/d;n/d;n/d
15/09/2012;2;6;9;n/d;n/d;n/d;6;7;5;19;10;n/d;n/d;n/d
15/09/2012;3;7;18;n/d;n/d;n/d;7;8;7;17;8;n/d;n/d;n/d
15/09/2012;4;6;18;n/d;n/d;n/d;2;8;4;20;7;n/d;n/d;n/d
15/09/2012;5;5;21;n/d;n/d;n/d;6;7;7;23;9;n/d;n/d;n/d
15/09/2012;6;6;29;n/d;n/d;n/d;6;7;7;26;9;n/d;n/d;n/d
15/09/2012;7;10;32;n/d;n/d;n/d;6;8;4;31;9;n/d;n/d;n/d
15/09/2012;8;9;35;n/d;n/d;n/d;8;9;8;27;11;n/d;n/d;n/d
15/09/2012;9;10;24;n/d;n/d;n/d;10;11;10;21;10;n/d;n/d;n/d
15/09/2012;10;10;20;n/d;n/d;n/d;16;10;7;21;8;n/d;n/d;n/d
15/09/2012;11;9;16;n/d;n/d;n/d;14;11;9;22;6;n/d;n/d;n/d
15/09/2012;12;10;21;n/d;n/d;n/d;14;11;8;25;7;n/d;n/d;n/d
15/09/2012;13;10;18;n/d;n/d;n/d;15;18;11;28;8;n/d;n/d;n/d
15/09/2012;14;10;24;n/d;n/d;n/d;14;20;11;25;9;n/d;n/d;n/d
15/09/2012;15;16;25;n/d;n/d;n/d;13;15;13;25;11;n/d;n/d;n/d
15/09/2012;16;14;21;n/d;n/d;n/d;12;14;13;27;11;n/d;n/d;n/d
15/09/2012;17;11;24;n/d;n/d;n/d;14;16;10;29;11;n/d;n/d;n/d
15/09/2012;18;9;21;n/d;n/d;n/d;20;18;15;35;11;n/d;n/d;n/d
15/09/2012;19;12;24;n/d;n/d;n/d;25;25;14;51;12;n/d;n/d;n/d
15/09/2012;20;22;41;n/d;n/d;n/d;28;25;17;44;25;n/d;n/d;n/d
15/09/2012;21;36;51;n/d;n/d;n/d;18;28;21;50;34;n/d;n/d;n/d
15/09/2012;22;42;55;n/d;n/d;n/d;17;28;27;50;23;n/d;n/d;n/d
15/09/2012;23;45;52;n/d;n/d;n/d;21;30;31;50;23;n/d;n/d;n/d
15/09/2012;24;43;63;n/d;n/d;n/d;17;31;29;52;25;n/d;n/d;n/d
16/09/2012;1;38;57;n/d;n/d;n/d;17;33;25;50;29;n/d;n/d;n/d
16/09/2012;2;30;35;n/d;n/d;n/d;16;30;25;43;22;n/d;n/d;n/d
16/09/2012;3;24;34;n/d;n/d;n/d;15;28;17;39;16;n/d;n/d;n/d
16/09/2012;4;20;33;n/d;n/d;n/d;13;24;17;39;14;n/d;n/d;n/d
16/09/2012;5;22;31;n/d;n/d;n/d;14;21;18;34;15;n/d;n/d;n/d
16/09/2012;6;22;36;n/d;n/d;n/d;11;19;17;26;14;n/d;n/d;n/d
16/09/2012;7;21;29;n/d;n/d;n/d;12;16;13;29;15;n/d;n/d;n/d
16/09/2012;8;24;33;n/d;n/d;n/d;14;17;11;23;14;n/d;n/d;n/d
16/09/2012;9;19;30;n/d;n/d;n/d;15;20;12;22;14;n/d;n/d;n/d
16/09/2012;10;15;29;n/d;n/d;n/d;16;19;11;19;12;n/d;n/d;n/d
16/09/2012;11;13;26;n/d;n/d;n/d;19;15;13;18;13;n/d;n/d;n/d
16/09/2012;12;13;54;n/d;n/d;n/d;17;14;14;22;11;n/d;n/d;n/d
16/09/2012;13;12;27;n/d;n/d;n/d;13;19;14;22;12;n/d;n/d;n/d
16/09/2012;14;13;30;n/d;n/d;n/d;15;19;14;22;11;n/d;n/d;n/d
16/09/2012;15;11;25;n/d;n/d;n/d;16;17;15;24;9;n/d;n/d;n/d
16/09/2012;16;12;32;n/d;n/d;n/d;16;18;16;25;10;n/d;n/d;n/d
16/09/2012;17;13;37;n/d;n/d;n/d;15;17;15;31;12;n/d;n/d;n/d
16/09/2012;18;11;32;n/d;n/d;n/d;12;22;17;36;11;n/d;n/d;n/d
16/09/2012;19;13;39;n/d;n/d;n/d;19;22;19;45;16;n/d;n/d;n/d
16/09/2012;20;14;25;n/d;n/d;n/d;19;26;19;49;17;n/d;n/d;n/d
16/09/2012;21;21;27;n/d;n/d;n/d;17;27;25;45;19;n/d;n/d;n/d
16/09/2012;22;25;56;n/d;n/d;n/d;15;26;26;40;20;n/d;n/d;n/d
16/09/2012;23;17;39;n/d;n/d;n/d;14;17;19;34;18;n/d;n/d;n/d
16/09/2012;24;16;24;n/d;n/d;n/d;13;13;14;27;14;n/d;n/d;n/d
17/09/2012;1;13;12;n/d;n/d;n/d;6;12;12;19;12;n/d;n/d;n/d
17/09/2012;2;9;10;n/d;n/d;n/d;12;11;12;16;11;n/d;n/d;n/d
17/09/2012;3;7;7;n/d;n/d;n/d;13;11;9;15;12;n/d;n/d;n/d
17/09/2012;4;9;16;n/d;n/d;n/d;11;11;8;20;9;n/d;n/d;n/d
17/09/2012;5;10;30;n/d;n/d;n/d;13;10;10;31;9;n/d;n/d;n/d
17/09/2012;6;13;44;n/d;n/d;n/d;15;11;14;47;12;n/d;n/d;n/d
17/09/2012;7;14;45;n/d;n/d;n/d;20;14;15;49;14;n/d;n/d;n/d
17/09/2012;8;17;40;n/d;n/d;n/d;28;18;14;40;14;n/d;n/d;n/d
17/09/2012;9;19;40;n/d;n/d;n/d;25;22;16;32;12;n/d;n/d;n/d
17/09/2012;10;18;37;n/d;n/d;n/d;26;25;18;34;13;n/d;n/d;n/d
17/09/2012;11;16;46;n/d;n/d;n/d;29;22;21;36;15;n/d;n/d;n/d
17/09/2012;12;n/d;n/d;n/d;n/d;n/d;27;21;21;31;15;n/d;n/d;n/d
17/09/2012;13;15;n/d;n/d;n/d;n/d;22;21;21;26;24;n/d;n/d;n/d
17/09/2012;14;13;36;n/d;n/d;n/d;23;21;20;26;17;n/d;n/d;n/d
17/09/2012;15;10;36;n/d;n/d;n/d;23;19;16;30;11;n/d;n/d;n/d
17/09/2012;16;9;37;n/d;n/d;n/d;22;16;13;29;10;n/d;n/d;n/d
17/09/2012;17;9;32;n/d;n/d;n/d;21;17;11;28;12;n/d;n/d;n/d
17/09/2012;18;11;25;n/d;n/d;n/d;17;17;11;33;16;n/d;n/d;n/d
17/09/2012;19;12;19;n/d;n/d;n/d;15;18;11;33;14;n/d;n/d;n/d
17/09/2012;20;12;18;n/d;n/d;n/d;17;16;10;30;15;n/d;n/d;n/d
17/09/2012;21;10;22;n/d;n/d;n/d;23;16;13;27;13;n/d;n/d;n/d
17/09/2012;22;12;38;n/d;n/d;n/d;20;16;10;27;12;n/d;n/d;n/d
17/09/2012;23;13;38;n/d;n/d;n/d;15;12;11;29;12;n/d;n/d;n/d
17/09/2012;24;18;23;n/d;n/d;n/d;12;11;11;26;12;n/d;n/d;n/d
18/09/2012;1;15;22;n/d;n/d;n/d;16;15;13;27;12;n/d;n/d;n/d
18/09/2012;2;17;19;n/d;n/d;n/d;12;18;13;25;10;n/d;n/d;n/d
18/09/2012;3;18;19;n/d;n/d;n/d;15;16;15;26;12;n/d;n/d;n/d
18/09/2012;4;21;26;n/d;n/d;n/d;9;15;14;28;14;n/d;n/d;n/d
18/09/2012;5;15;41;n/d;n/d;n/d;17;14;14;37;15;n/d;n/d;n/d
18/09/2012;6;15;51;n/d;n/d;n/d;20;17;16;50;19;n/d;n/d;n/d
18/09/2012;7;17;51;n/d;n/d;n/d;18;21;21;45;18;n/d;n/d;n/d
18/09/2012;8;20;39;n/d;n/d;n/d;20;15;16;33;13;n/d;n/d;n/d
18/09/2012;9;n/d;22;n/d;n/d;n/d;n/d;12;9;25;10;n/d;n/d;n/d
18/09/2012;10;n/d;22;n/d;n/d;n/d;n/d;8;9;21;8;n/d;n/d;n/d
18/09/2012;11;n/d;26;n/d;n/d;n/d;7;10;9;21;8;n/d;n/d;n/d
18/09/2012;12;n/d;31;n/d;n/d;n/d;6;11;7;19;8;n/d;n/d;n/d
18/09/2012;13;n/d;29;n/d;n/d;n/d;7;10;6;21;7;n/d;n/d;n/d
18/09/2012;14;n/d;24;n/d;n/d;n/d;7;8;3;19;7;n/d;n/d;n/d
18/09/2012;15;n/d;21;n/d;n/d;n/d;12;9;4;20;8;n/d;n/d;n/d
18/09/2012;16;n/d;30;n/d;n/d;n/d;10;9;6;19;8;n/d;n/d;n/d
18/09/2012;17;n/d;26;n/d;n/d;n/d;7;9;4;21;7;n/d;n/d;n/d
18/09/2012;18;n/d;17;n/d;n/d;n/d;8;10;5;21;7;n/d;n/d;n/d
18/09/2012;19;n/d;17;n/d;n/d;n/d;9;10;4;22;8;n/d;n/d;n/d
18/09/2012;20;n/d;12;n/d;n/d;n/d;7;10;7;22;8;n/d;n/d;n/d
18/09/2012;21;n/d;6;n/d;n/d;n/d;7;11;8;24;8;n/d;n/d;n/d
18/09/2012;22;n/d;11;n/d;n/d;n/d;6;7;5;37;8;n/d;n/d;n/d
18/09/2012;23;n/d;14;n/d;n/d;n/d;7;7;5;29;8;n/d;n/d;n/d
18/09/2012;24;n/d;13;n/d;n/d;n/d;6;7;6;19;7;n/d;n/d;n/d
19/09/2012;1;n/d;8;n/d;n/d;n/d;7;8;6;15;6;n/d;n/d;n/d
19/09/2012;2;n/d;11;n/d;n/d;n/d;5;6;8;14;7;n/d;n/d;n/d
19/09/2012;3;n/d;17;n/d;n/d;n/d;6;6;6;13;9;n/d;n/d;n/d
19/09/2012;4;n/d;22;n/d;n/d;n/d;7;6;8;16;8;n/d;n/d;n/d
19/09/2012;5;n/d;34;n/d;n/d;n/d;8;7;5;25;7;n/d;n/d;n/d
19/09/2012;6;n/d;49;n/d;n/d;n/d;8;6;n/d;36;9;n/d;n/d;n/d
19/09/2012;7;n/d;58;n/d;n/d;n/d;13;9;n/d;41;11;n/d;n/d;n/d
19/09/2012;8;n/d;46;n/d;n/d;n/d;11;8;9;28;12;n/d;n/d;n/d
19/09/2012;9;n/d;44;n/d;n/d;n/d;16;9;9;21;9;n/d;n/d;n/d
19/09/2012;10;n/d;18;n/d;n/d;n/d;12;11;4;16;7;n/d;n/d;n/d
19/09/2012;11;n/d;15;n/d;n/d;n/d;11;8;6;13;6;n/d;n/d;n/d
19/09/2012;12;n/d;11;n/d;n/d;n/d;9;13;4;14;7;n/d;n/d;n/d
19/09/2012;13;n/d;18;n/d;n/d;n/d;10;12;3;16;8;n/d;n/d;n/d
19/09/2012;14;n/d;21;n/d;n/d;n/d;9;12;2;17;7;n/d;n/d;n/d
19/09/2012;15;n/d;18;n/d;n/d;n/d;11;8;5;16;7;n/d;n/d;n/d
19/09/2012;16;n/d;23;n/d;n/d;n/d;9;8;4;15;7;n/d;n/d;n/d
19/09/2012;17;n/d;19;n/d;n/d;n/d;9;7;5;15;7;n/d;n/d;n/d
19/09/2012;18;n/d;21;n/d;n/d;n/d;9;10;4;19;6;n/d;n/d;n/d
19/09/2012;19;n/d;17;n/d;n/d;n/d;12;9;3;26;6;n/d;n/d;n/d
19/09/2012;20;n/d;17;n/d;n/d;n/d;14;9;7;34;7;n/d;n/d;n/d
19/09/2012;21;n/d;22;n/d;n/d;n/d;16;9;8;35;8;n/d;n/d;n/d
19/09/2012;22;n/d;22;n/d;n/d;n/d;14;8;18;33;7;n/d;n/d;n/d
19/09/2012;23;n/d;19;n/d;n/d;n/d;13;10;16;32;9;n/d;n/d;n/d
19/09/2012;24;n/d;22;n/d;n/d;n/d;11;3;13;24;9;n/d;n/d;n/d
20/09/2012;1;n/d;16;n/d;n/d;n/d;12;2;13;19;9;n/d;n/d;n/d
20/09/2012;2;n/d;17;n/d;n/d;n/d;11;5;16;15;10;n/d;n/d;n/d
20/09/2012;3;n/d;13;n/d;n/d;n/d;10;12;21;14;11;n/d;n/d;n/d
20/09/2012;4;n/d;22;n/d;n/d;n/d;11;10;n/d;19;11;n/d;n/d;n/d
20/09/2012;5;n/d;37;n/d;n/d;n/d;12;9;n/d;29;11;n/d;n/d;n/d
20/09/2012;6;n/d;46;n/d;n/d;n/d;17;9;n/d;40;15;n/d;n/d;n/d
20/09/2012;7;n/d;48;n/d;n/d;n/d;24;8;n/d;53;18;n/d;n/d;n/d
20/09/2012;8;n/d;45;n/d;n/d;n/d;25;6;n/d;33;21;n/d;n/d;n/d
20/09/2012;9;n/d;53;n/d;n/d;n/d;26;13;33;24;n/d;n/d;n/d;n/d
20/09/2012;10;n/d;52;n/d;n/d;n/d;21;16;13;n/d;n/d;n/d;n/d;n/d
20/09/2012;11;n/d;44;n/d;n/d;n/d;15;12;10;n/d;n/d;n/d;n/d;n/d
20/09/2012;12;n/d;35;n/d;n/d;n/d;13;12;10;n/d;n/d;n/d;n/d;n/d
20/09/2012;13;n/d;26;n/d;n/d;n/d;10;12;13;n/d;7;n/d;n/d;n/d
20/09/2012;14;n/d;30;n/d;n/d;n/d;12;9;n/d;n/d;12;n/d;n/d;n/d
20/09/2012;15;n/d;26;n/d;n/d;n/d;12;9;n/d;n/d;8;n/d;n/d;n/d
20/09/2012;16;n/d;29;n/d;n/d;n/d;12;15;n/d;n/d;9;n/d;n/d;n/d
20/09/2012;17;n/d;20;n/d;n/d;n/d;15;12;8;n/d;8;n/d;n/d;n/d
20/09/2012;18;n/d;18;n/d;n/d;n/d;15;11;10;n/d;7;n/d;n/d;n/d
20/09/2012;19;n/d;17;n/d;n/d;n/d;17;8;8;9;9;n/d;n/d;n/d
20/09/2012;20;n/d;20;n/d;n/d;n/d;15;11;11;8;9;n/d;n/d;n/d
20/09/2012;21;n/d;21;n/d;n/d;n/d;19;14;14;7;10;n/d;n/d;n/d
20/09/2012;22;n/d;25;n/d;n/d;n/d;16;7;15;8;10;n/d;n/d;n/d
20/09/2012;23;n/d;37;n/d;n/d;n/d;14;11;14;8;11;n/d;n/d;n/d
20/09/2012;24;n/d;19;n/d;n/d;n/d;14;10;11;7;10;n/d;n/d;n/d
21/09/2012;1;6;9;n/d;n/d;n/d;12;8;9;7;9;n/d;n/d;n/d
21/09/2012;2;3;9;n/d;n/d;n/d;11;7;11;7;9;n/d;n/d;n/d
21/09/2012;3;8;9;n/d;n/d;n/d;10;8;8;9;7;n/d;n/d;n/d
21/09/2012;4;7;12;n/d;n/d;n/d;11;9;9;11;9;n/d;n/d;n/d
21/09/2012;5;2;19;n/d;n/d;n/d;12;8;9;12;9;n/d;n/d;n/d
21/09/2012;6;9;25;n/d;n/d;n/d;17;7;11;18;12;n/d;n/d;n/d
21/09/2012;7;21;29;n/d;n/d;n/d;28;9;16;21;15;n/d;n/d;n/d
21/09/2012;8;26;25;n/d;n/d;n/d;26;13;18;18;17;n/d;n/d;n/d
21/09/2012;9;32;35;n/d;n/d;n/d;19;18;18;16;14;n/d;n/d;n/d
21/09/2012;10;28;32;n/d;n/d;n/d;19;23;17;13;14;n/d;n/d;n/d
21/09/2012;11;30;32;n/d;n/d;n/d;20;26;15;15;15;n/d;n/d;n/d
21/09/2012;12;22;31;n/d;n/d;n/d;17;19;17;18;14;n/d;n/d;n/d
21/09/2012;13;18;36;n/d;n/d;n/d;17;23;12;22;14;n/d;n/d;n/d
21/09/2012;14;15;49;n/d;n/d;n/d;12;27;14;26;14;n/d;n/d;n/d
21/09/2012;15;18;56;n/d;n/d;n/d;18;25;23;20;16;n/d;n/d;n/d
21/09/2012;16;6;62;n/d;n/d;n/d;23;23;27;14;17;n/d;n/d;n/d
21/09/2012;17;5;48;n/d;n/d;n/d;21;16;18;11;11;n/d;n/d;n/d
21/09/2012;18;6;37;n/d;n/d;n/d;18;12;10;14;7;n/d;n/d;n/d
21/09/2012;19;4;45;n/d;n/d;n/d;17;14;11;16;10;n/d;n/d;n/d
21/09/2012;20;11;49;n/d;n/d;n/d;24;17;10;19;11;n/d;n/d;n/d
21/09/2012;21;15;45;n/d;n/d;n/d;26;15;10;21;8;n/d;n/d;n/d
21/09/2012;22;16;36;n/d;n/d;n/d;21;17;11;19;11;n/d;n/d;n/d
21/09/2012;23;8;24;n/d;n/d;n/d;14;14;15;17;10;n/d;n/d;n/d
21/09/2012;24;9;21;n/d;n/d;n/d;11;15;13;18;13;n/d;n/d;n/d
22/09/2012;1;8;24;n/d;n/d;n/d;11;16;13;20;11;n/d;n/d;n/d
22/09/2012;2;16;32;n/d;n/d;n/d;9;17;14;19;13;n/d;n/d;n/d
22/09/2012;3;17;28;n/d;n/d;n/d;11;18;18;18;14;n/d;n/d;n/d
22/09/2012;4;19;24;n/d;n/d;n/d;n/d;20;18;19;15;n/d;n/d;n/d
22/09/2012;5;17;34;n/d;n/d;n/d;15;20;20;21;15;n/d;n/d;n/d
22/09/2012;6;19;41;n/d;n/d;n/d;17;22;23;24;14;n/d;n/d;n/d
22/09/2012;7;23;44;n/d;n/d;n/d;18;25;23;25;14;n/d;n/d;n/d
22/09/2012;8;26;37;n/d;n/d;n/d;20;25;26;26;16;n/d;n/d;n/d
22/09/2012;9;16;29;n/d;n/d;n/d;25;20;18;23;15;n/d;n/d;n/d
22/09/2012;10;7;20;n/d;n/d;n/d;28;14;9;20;12;n/d;n/d;n/d
22/09/2012;11;5;15;n/d;n/d;n/d;23;11;7;19;9;n/d;n/d;n/d
22/09/2012;12;5;18;n/d;n/d;n/d;15;13;2;20;9;n/d;n/d;n/d
22/09/2012;13;5;16;n/d;n/d;n/d;11;12;n/d;19;7;n/d;n/d;n/d
22/09/2012;14;n/d;13;n/d;n/d;n/d;12;11;n/d;18;7;n/d;n/d;n/d
22/09/2012;15;2;16;n/d;n/d;n/d;12;9;n/d;18;7;n/d;n/d;n/d
22/09/2012;16;1;17;n/d;n/d;n/d;6;9;n/d;15;7;n/d;n/d;n/d
22/09/2012;17;2;20;n/d;n/d;n/d;8;7;6;15;7;n/d;n/d;n/d
22/09/2012;18;n/d;19;n/d;n/d;n/d;9;8;7;14;7;n/d;n/d;n/d
22/09/2012;19;4;21;n/d;n/d;n/d;11;10;8;14;5;n/d;n/d;n/d
22/09/2012;20;2;21;n/d;n/d;n/d;15;12;14;13;8;n/d;n/d;n/d
22/09/2012;21;7;22;n/d;n/d;n/d;12;17;14;13;12;n/d;n/d;n/d
22/09/2012;22;13;22;n/d;n/d;n/d;14;15;10;12;13;n/d;n/d;n/d
22/09/2012;23;13;25;n/d;n/d;n/d;15;13;13;13;10;n/d;n/d;n/d
22/09/2012;24;10;27;n/d;n/d;n/d;17;16;15;13;11;n/d;n/d;n/d
23/09/2012;1;5;20;n/d;n/d;n/d;17;15;13;14;11;n/d;n/d;n/d
23/09/2012;2;7;17;n/d;n/d;n/d;14;16;10;14;11;n/d;n/d;n/d
23/09/2012;3;8;13;n/d;n/d;n/d;13;10;11;14;11;n/d;n/d;n/d
23/09/2012;4;10;5;n/d;n/d;n/d;14;12;11;13;12;n/d;n/d;n/d
23/09/2012;5;8;16;n/d;n/d;n/d;15;11;17;15;12;n/d;n/d;n/d
23/09/2012;6;11;17;n/d;n/d;n/d;15;12;13;15;13;n/d;n/d;n/d
23/09/2012;7;15;15;n/d;n/d;n/d;17;12;14;14;11;n/d;n/d;n/d
23/09/2012;8;13;12;n/d;n/d;n/d;16;13;12;15;8;n/d;n/d;n/d
23/09/2012;9;8;17;n/d;n/d;n/d;16;14;13;14;10;n/d;n/d;n/d
23/09/2012;10;12;21;n/d;n/d;n/d;13;12;11;15;11;n/d;n/d;n/d
23/09/2012;11;6;22;n/d;n/d;n/d;17;13;9;12;10;n/d;n/d;n/d
23/09/2012;12;7;20;n/d;n/d;n/d;16;11;10;13;12;n/d;n/d;n/d
23/09/2012;13;13;20;n/d;n/d;n/d;13;14;14;9;13;n/d;n/d;n/d
23/09/2012;14;9;18;n/d;n/d;n/d;15;15;11;10;10;n/d;n/d;n/d
23/09/2012;15;9;21;n/d;n/d;n/d;13;14;11;9;10;n/d;n/d;n/d
23/09/2012;16;13;22;n/d;n/d;n/d;13;15;11;7;5;n/d;n/d;n/d
23/09/2012;17;11;21;n/d;n/d;n/d;18;20;15;7;3;n/d;n/d;n/d
23/09/2012;18;19;30;n/d;n/d;n/d;25;23;16;9;28;n/d;n/d;n/d
23/09/2012;19;20;40;n/d;n/d;n/d;26;27;19;15;29;n/d;n/d;n/d
23/09/2012;20;18;40;n/d;n/d;n/d;16;25;19;25;n/d;n/d;n/d;n/d
23/09/2012;21;19;36;n/d;n/d;n/d;16;25;14;32;29;n/d;n/d;n/d
23/09/2012;22;21;21;n/d;n/d;n/d;14;13;9;20;17;n/d;n/d;n/d
23/09/2012;23;11;26;n/d;n/d;n/d;11;15;15;16;10;n/d;n/d;n/d
23/09/2012;24;n/d;19;n/d;n/d;n/d;8;11;10;16;14;n/d;n/d;n/d
24/09/2012;1;10;9;n/d;n/d;n/d;6;12;7;10;12;n/d;n/d;n/d
24/09/2012;2;8;10;n/d;n/d;n/d;7;7;5;9;12;n/d;n/d;n/d
24/09/2012;3;2;18;n/d;n/d;n/d;4;4;4;9;n/d;n/d;n/d;n/d
24/09/2012;4;5;13;n/d;n/d;n/d;5;6;5;10;8;n/d;n/d;n/d
24/09/2012;5;5;26;n/d;n/d;n/d;8;7;4;11;10;n/d;n/d;n/d
24/09/2012;6;8;31;n/d;n/d;n/d;9;7;5;15;6;n/d;n/d;n/d
24/09/2012;7;5;31;n/d;n/d;n/d;11;9;7;18;12;n/d;n/d;n/d
24/09/2012;8;7;20;n/d;n/d;n/d;9;9;9;15;9;n/d;n/d;n/d
24/09/2012;9;3;19;n/d;n/d;n/d;8;8;14;14;11;n/d;n/d;n/d
24/09/2012;10;2;19;n/d;n/d;n/d;n/d;6;5;14;8;n/d;n/d;n/d
24/09/2012;11;2;20;n/d;n/d;n/d;n/d;5;3;14;5;n/d;n/d;n/d
24/09/2012;12;4;20;n/d;n/d;n/d;n/d;7;1;16;7;n/d;n/d;n/d
24/09/2012;13;7;n/d;n/d;n/d;n/d;n/d;9;3;21;8;n/d;n/d;n/d
24/09/2012;14;2;n/d;n/d;n/d;n/d;10;7;7;18;7;n/d;n/d;n/d
24/09/2012;15;5;23;n/d;n/d;n/d;11;6;8;17;8;n/d;n/d;n/d
24/09/2012;16;1;21;n/d;n/d;n/d;12;7;8;16;9;n/d;n/d;n/d
24/09/2012;17;2;19;n/d;n/d;n/d;14;10;6;14;8;n/d;n/d;n/d
24/09/2012;18;4;10;n/d;n/d;n/d;10;8;6;15;8;n/d;n/d;n/d
24/09/2012;19;3;11;n/d;n/d;n/d;7;7;4;12;7;n/d;n/d;n/d
24/09/2012;20;3;10;n/d;n/d;n/d;4;9;6;11;6;n/d;n/d;n/d
24/09/2012;21;0;13;n/d;n/d;n/d;4;6;5;6;5;n/d;n/d;n/d
24/09/2012;22;5;10;n/d;n/d;n/d;2;7;3;4;7;n/d;n/d;n/d
24/09/2012;23;3;9;n/d;n/d;n/d;n/d;4;5;3;6;n/d;n/d;n/d
24/09/2012;24;1;3;n/d;n/d;n/d;4;5;7;7;7;n/d;n/d;n/d
25/09/2012;1;n/d;n/d;n/d;n/d;n/d;2;1;2;10;n/d;n/d;n/d;n/d
25/09/2012;2;n/d;9;n/d;n/d;n/d;4;7;1;n/d;3;n/d;n/d;n/d
25/09/2012;3;n/d;7;n/d;n/d;n/d;3;5;4;8;5;n/d;n/d;n/d
25/09/2012;4;n/d;9;n/d;n/d;n/d;n/d;4;5;7;4;n/d;n/d;n/d
25/09/2012;5;n/d;20;n/d;n/d;n/d;n/d;4;3;8;6;n/d;n/d;n/d
25/09/2012;6;n/d;22;n/d;n/d;n/d;12;1;3;11;7;n/d;n/d;n/d
